datetime,count
2011-01-20 00:00:00,7.885185185185185
2011-01-20 01:00:00,7.048611111111111
2011-01-20 02:00:00,6.0555555555555545
2011-01-20 03:00:00,4.733796296296297
2011-01-20 04:00:00,1.6722222222222223
2011-01-20 05:00:00,4.898148148148148
2011-01-20 06:00:00,36.13611111111112
2011-01-20 07:00:00,93.48657407407407
2011-01-20 08:00:00,212.28174603174608
2011-01-20 09:00:00,122.13796296296294
2011-01-20 10:00:00,58.3125
2011-01-20 11:00:00,71.31574074074075
2011-01-20 12:00:00,103.24351851851853
2011-01-20 13:00:00,72.63862433862433
2011-01-20 14:00:00,90.8537037037037
2011-01-20 15:00:00,89.76249999999999
2011-01-20 16:00:00,109.66203703703704
2011-01-20 17:00:00,216.52237654320987
2011-01-20 18:00:00,163.2314814814815
2011-01-20 19:00:00,128.40972222222223
2011-01-20 20:00:00,94.84722222222223
2011-01-20 21:00:00,46.290740740740745
2011-01-20 22:00:00,37.743981481481484
2011-01-20 23:00:00,20.738425925925927
2011-01-21 00:00:00,8.674074074074074
2011-01-21 01:00:00,6.1990740740740735
2011-01-21 02:00:00,3.4722222222222223
2011-01-21 03:00:00,2.163425925925926
2011-01-21 04:00:00,2.7231481481481485
2011-01-21 05:00:00,6.29537037037037
2011-01-21 06:00:00,30.210185185185182
2011-01-21 07:00:00,79.17334656084657
2011-01-21 08:00:00,205.6347222222222
2011-01-21 09:00:00,124.35542328042328
2011-01-21 10:00:00,46.65046296296296
2011-01-21 11:00:00,65.05092592592592
2011-01-21 12:00:00,66.55555555555557
2011-01-21 13:00:00,70.84305555555555
2011-01-21 14:00:00,57.67996031746033
2011-01-21 15:00:00,43.979166666666664
2011-01-21 16:00:00,66.03564814814816
2011-01-21 17:00:00,148.28009259259258
2011-01-21 18:00:00,139.17222222222222
2011-01-21 19:00:00,85.67314814814814
2011-01-21 20:00:00,32.41111111111111
2011-01-21 21:00:00,31.801388888888894
2011-01-21 22:00:00,27.462962962962962
2011-01-21 23:00:00,21.22222222222222
2011-01-22 00:00:00,19.36851851851852
2011-01-22 01:00:00,17.578703703703706
2011-01-22 02:00:00,18.511111111111113
2011-01-22 03:00:00,19.375
2011-01-22 04:00:00,9.123148148148148
2011-01-22 06:00:00,29.917129629629635
2011-01-22 07:00:00,70.47222222222223
2011-01-22 08:00:00,21.5787037037037
2011-01-22 09:00:00,40.8675925925926
2011-01-22 10:00:00,40.213425925925925
2011-01-22 11:00:00,36.94027777777778
2011-01-22 12:00:00,54.984722222222224
2011-01-22 13:00:00,86.39999999999999
2011-01-22 14:00:00,61.92824074074073
2011-01-22 15:00:00,77.50879629629628
2011-01-22 16:00:00,70.64814814814814
2011-01-22 17:00:00,119.39398148148149
2011-01-22 18:00:00,73.05740740740742
2011-01-22 19:00:00,56.24583333333333
2011-01-22 20:00:00,46.07546296296297
2011-01-22 21:00:00,46.199999999999996
2011-01-22 22:00:00,41.39120370370371
2011-01-22 23:00:00,22.981944444444444
2011-01-23 00:00:00,30.02175925925926
2011-01-23 01:00:00,21.53009259259259
2011-01-23 02:00:00,15.84675925925926
2011-01-23 03:00:00,9.338425925925925
2011-01-23 05:00:00,2.685185185185185
2011-01-23 06:00:00,9.89398148148148
2011-01-23 07:00:00,7.148148148148148
2011-01-23 08:00:00,17.244444444444444
2011-01-23 09:00:00,34.922222222222224
2011-01-23 10:00:00,41.027777777777786
2011-01-23 11:00:00,50.04722222222222
2011-01-23 12:00:00,59.35740740740741
2011-01-23 13:00:00,49.87890211640212
2011-01-23 14:00:00,63.13492063492063
2011-01-23 15:00:00,68.0765873015873
2011-01-23 16:00:00,76.88816137566138
2011-01-23 17:00:00,90.81250000000001
2011-01-23 18:00:00,70.41488095238095
2011-01-23 19:00:00,57.61455026455027
2011-01-23 20:00:00,43.38842592592593
2011-01-23 21:00:00,44.31574074074074
2011-01-23 22:00:00,31.08842592592593
2011-01-23 23:00:00,19.615740740740744
2011-01-24 00:00:00,18.02962962962963
2011-01-24 01:00:00,7.724999999999999
2011-01-24 03:00:00,7.4810185185185185
2011-01-24 04:00:00,3.172222222222222
2011-01-24 05:00:00,4.687962962962962
2011-01-24 06:00:00,19.93148148148148
2011-01-24 07:00:00,95.18055555555556
2011-01-24 08:00:00,175.76851851851853
2011-01-24 09:00:00,102.26421957671958
2011-01-24 10:00:00,44.99074074074074
2011-01-24 11:00:00,37.91203703703704
2011-01-24 12:00:00,59.01342592592593
2011-01-24 13:00:00,53.11574074074073
2011-01-24 14:00:00,41.63055555555555
2011-01-24 15:00:00,55.49074074074073
2011-01-24 16:00:00,65.02962962962962
2011-01-24 17:00:00,147.3726851851852
2011-01-24 18:00:00,141.77685185185183
2011-01-24 19:00:00,98.48564814814816
2011-01-24 20:00:00,49.72500000000001
2011-01-24 21:00:00,41.958333333333336
2011-01-24 22:00:00,28.914351851851855
2011-01-24 23:00:00,19.397486772486772
2011-01-25 00:00:00,8.943055555555556
2011-01-25 01:00:00,3.2870370370370368
2011-01-25 02:00:00,1.728240740740741
2011-01-25 04:00:00,1.9435185185185186
2011-01-25 05:00:00,4.514351851851852
2011-01-25 06:00:00,32.26203703703704
2011-01-25 07:00:00,90.85787037037036
2011-01-25 08:00:00,196.77665343915348
2011-01-25 09:00:00,110.81931216931216
2011-01-25 10:00:00,54.05277777777778
2011-01-25 11:00:00,60.72030423280424
2011-01-25 12:00:00,75.9662037037037
2011-01-25 13:00:00,85.15879629629629
2011-01-25 14:00:00,91.75555555555556
2011-01-25 15:00:00,91.32685185185186
2011-01-25 16:00:00,112.42129629629628
2011-01-25 17:00:00,219.52700617283952
2011-01-25 18:00:00,193.75324074074075
2011-01-25 19:00:00,98.1814814814815
2011-01-25 20:00:00,54.467592592592595
2011-01-25 21:00:00,47.93796296296296
2011-01-25 22:00:00,37.37453703703704
2011-01-25 23:00:00,24.825727513227513
2011-01-26 00:00:00,7.002314814814815
2011-01-26 01:00:00,8.00925925925926
2011-01-26 02:00:00,2.5949074074074074
2011-01-26 05:00:00,4.842592592592592
2011-01-26 06:00:00,31.443518518518513
2011-01-26 07:00:00,81.49074074074075
2011-01-26 08:00:00,180.47433862433866
2011-01-26 09:00:00,118.8722222222222
2011-01-26 10:00:00,47.80231481481482
2011-01-26 11:00:00,44.026851851851845
2011-01-26 12:00:00,68.38611111111112
2011-01-26 13:00:00,84.41805555555555
2011-01-26 14:00:00,38.49814814814815
2011-01-26 15:00:00,37.30866402116403
2011-01-26 16:00:00,62.830555555555556
2011-01-26 17:00:00,136.66580687830688
2011-01-27 16:00:00,64.696626984127
2011-01-27 17:00:00,170.23379629629628
2011-01-27 18:00:00,154.42870370370372
2011-01-27 19:00:00,118.37731481481484
2011-01-27 20:00:00,92.9537037037037
2011-01-27 21:00:00,44.2337962962963
2011-01-27 22:00:00,37.85740740740741
2011-01-27 23:00:00,21.600462962962965
2011-01-28 00:00:00,8.710185185185185
2011-01-28 01:00:00,6.546296296296296
2011-01-28 02:00:00,2.6203703703703702
2011-01-28 03:00:00,2.997685185185185
2011-01-28 05:00:00,6.077777777777778
2011-01-28 06:00:00,29.54861111111111
2011-01-28 07:00:00,81.50416666666666
2011-01-28 08:00:00,193.55370370370372
2011-01-28 09:00:00,132.8924603174603
2011-01-28 10:00:00,49.33796296296296
2011-01-28 11:00:00,56.427314814814814
2011-01-28 12:00:00,68.69166666666666
2011-01-28 13:00:00,84.37638888888888
2011-01-28 14:00:00,48.31527777777778
2011-01-28 15:00:00,51.06203703703702
2011-01-28 16:00:00,63.070238095238096
2011-01-28 17:00:00,158.27083333333334
2011-01-28 18:00:00,137.48935185185186
2011-01-28 19:00:00,100.58657407407408
2011-01-28 20:00:00,63.05277777777778
2011-01-28 21:00:00,44.79814814814815
2011-01-28 22:00:00,37.39212962962963
2011-01-28 23:00:00,25.62202380952381
2011-01-29 00:00:00,27.08101851851852
2011-01-29 01:00:00,24.69814814814815
2011-01-29 02:00:00,16.19537037037037
2011-01-29 03:00:00,9.18564814814815
2011-01-29 04:00:00,3.3078703703703702
2011-01-29 06:00:00,2.954166666666666
2011-01-29 07:00:00,10.032407407407407
2011-01-29 08:00:00,16.930555555555557
2011-01-29 09:00:00,56.70509259259259
2011-01-29 10:00:00,60.67824074074073
2011-01-29 11:00:00,60.86058201058202
2011-01-29 12:00:00,89.5787037037037
2011-01-29 13:00:00,96.04907407407406
2011-01-29 14:00:00,45.71527777777778
2011-01-29 15:00:00,37.79755291005292
2011-01-29 16:00:00,65.44570105820107
2011-01-29 17:00:00,118.85972222222222
2011-01-29 18:00:00,87.58055555555555
2011-01-29 19:00:00,90.35416666666669
2011-01-29 20:00:00,62.33425925925927
2011-01-29 21:00:00,45.416666666666664
2011-01-29 22:00:00,39.83888888888889
2011-01-29 23:00:00,26.979166666666668
2011-01-30 00:00:00,22.696759259259256
2011-01-30 01:00:00,26.300925925925924
2011-01-30 02:00:00,19.647685185185185
2011-01-30 03:00:00,13.138888888888888
2011-01-30 04:00:00,4.87962962962963
2011-01-30 05:00:00,4.526851851851852
2011-01-30 07:00:00,8.348148148148148
2011-01-30 08:00:00,14.30462962962963
2011-01-30 09:00:00,44.86931216931217
2011-01-30 10:00:00,72.4074074074074
2011-01-30 11:00:00,72.40046296296296
2011-01-30 12:00:00,121.0513888888889
2011-01-30 13:00:00,85.60694444444442
2011-01-30 14:00:00,77.72175925925926
2011-01-30 15:00:00,96.31666666666666
2011-01-30 16:00:00,114.22777777777777
2011-01-30 17:00:00,115.42916666666666
2011-01-30 18:00:00,79.6241402116402
2011-01-30 19:00:00,58.3154761904762
2011-01-30 20:00:00,46.236111111111114
2011-01-30 21:00:00,32.56805555555555
2011-01-30 22:00:00,35.34583333333333
2011-01-30 23:00:00,13.555092592592594
2011-01-31 00:00:00,9.875000000000002
2011-01-31 01:00:00,3.5537037037037034
2011-01-31 02:00:00,3.231481481481482
2011-01-31 03:00:00,2.309259259259259
2011-01-31 04:00:00,1.6953703703703704
2011-01-31 05:00:00,4.561111111111111
2011-01-31 06:00:00,31.65694444444445
2011-01-31 07:00:00,74.97010582010583
2011-01-31 08:00:00,178.38888888888889
2011-01-31 09:00:00,90.83101851851852
2011-01-31 10:00:00,46.15026455026455
2011-01-31 11:00:00,56.881878306878306
2011-01-31 12:00:00,72.5
2011-01-31 13:00:00,86.1935185185185
2011-01-31 14:00:00,43.77268518518518
2011-01-31 15:00:00,42.876256613756624
2011-01-31 16:00:00,66.21236772486772
2011-01-31 17:00:00,149.1273148148148
2011-01-31 18:00:00,144.96203703703702
2011-01-31 19:00:00,155.65972222222223
2011-01-31 20:00:00,48.60000000000001
2011-01-31 21:00:00,43.20324074074074
2011-01-31 22:00:00,30.44907407407407
2011-01-31 23:00:00,18.485449735449734
2011-02-20 00:00:00,54.47916666666666
2011-02-20 01:00:00,37.52361111111111
2011-02-20 02:00:00,45.31296296296296
2011-02-20 03:00:00,13.484722222222222
2011-02-20 04:00:00,11.577777777777778
2011-02-20 06:00:00,38.00046296296296
2011-02-20 07:00:00,9.942592592592593
2011-02-20 08:00:00,27.12777777777778
2011-02-20 09:00:00,50.19292328042328
2011-02-20 10:00:00,82.86759259259259
2011-02-20 11:00:00,122.60601851851851
2011-02-20 12:00:00,135.21944444444443
2011-02-20 13:00:00,175.875
2011-02-20 14:00:00,160.10648148148147
2011-02-20 15:00:00,169.01481481481483
2011-02-20 16:00:00,149.91574074074074
2011-02-20 17:00:00,160.8101851851852
2011-02-20 18:00:00,116.9212962962963
2011-02-20 19:00:00,103.5324074074074
2011-02-20 20:00:00,97.41666666666666
2011-02-20 21:00:00,82.0212962962963
2011-02-20 22:00:00,58.46957671957671
2011-02-20 23:00:00,47.04629629629629
2011-02-21 00:00:00,36.958333333333336
2011-02-21 01:00:00,50.904431216931215
2011-02-21 02:00:00,36.404629629629625
2011-02-21 03:00:00,34.571296296296296
2011-02-21 04:00:00,25.3537037037037
2011-02-21 05:00:00,41.16296296296296
2011-02-21 06:00:00,65.72896825396823
2011-02-21 07:00:00,85.68333333333332
2011-02-21 08:00:00,167.55694444444444
2011-02-21 09:00:00,111.81759259259258
2011-02-21 10:00:00,99.03935185185185
2011-02-21 11:00:00,108.8675925925926
2011-02-21 12:00:00,101.87083333333332
2011-02-21 13:00:00,93.57962962962962
2011-02-21 14:00:00,115.80833333333334
2011-02-21 15:00:00,49.98749999999999
2011-02-21 16:00:00,65.6540343915344
2011-02-21 17:00:00,139.10879629629628
2011-02-21 18:00:00,93.67407407407408
2011-02-21 19:00:00,84.99444444444445
2011-02-21 20:00:00,60.88101851851853
2011-02-21 21:00:00,44.066203703703714
2011-02-21 22:00:00,38.41931216931218
2011-02-21 23:00:00,21.67824074074074
2011-02-22 06:00:00,29.28796296296296
2011-02-22 07:00:00,91.2175925925926
2011-02-22 08:00:00,201.22222222222223
2011-02-22 09:00:00,114.06574074074075
2011-02-22 10:00:00,45.9021164021164
2011-02-22 11:00:00,60.75502645502646
2011-02-22 12:00:00,65.41944444444445
2011-02-22 13:00:00,85.49212962962962
2011-02-22 14:00:00,50.61990740740741
2011-02-22 15:00:00,65.93287037037038
2011-02-22 16:00:00,64.22070105820106
2011-02-22 17:00:00,163.70496031746032
2011-02-22 18:00:00,157.6888888888889
2011-02-22 19:00:00,97.23148148148148
2011-02-22 20:00:00,67.5091049382716
2011-02-22 21:00:00,52.843827160493824
2011-02-22 22:00:00,39.14484126984127
2011-02-22 23:00:00,33.45304232804233
2011-02-23 00:00:00,12.572685185185186
2011-02-23 01:00:00,9.958333333333334
2011-02-23 02:00:00,2.224537037037037
2011-02-23 03:00:00,2.212962962962963
2011-02-23 05:00:00,3.6828703703703707
2011-02-23 06:00:00,31.457407407407402
2011-02-23 07:00:00,81.11316137566138
2011-02-23 08:00:00,186.53796296296295
2011-02-23 09:00:00,121.94444444444444
2011-02-23 10:00:00,67.64285714285715
2011-02-23 11:00:00,62.05401234567902
2011-02-23 12:00:00,83.55853174603176
2011-02-23 13:00:00,80.80158730158729
2011-02-23 14:00:00,85.72705026455027
2011-02-23 15:00:00,83.50251322751323
2011-02-23 16:00:00,100.81342592592593
2011-02-23 17:00:00,206.05246913580245
2011-02-23 18:00:00,194.04999999999998
2011-02-23 19:00:00,128.44861111111112
2011-02-23 20:00:00,62.020833333333336
2011-02-23 21:00:00,65.41296296296295
2011-02-23 22:00:00,46.89305555555556
2011-02-23 23:00:00,35.52824074074075
2011-02-24 00:00:00,11.945833333333333
2011-02-24 01:00:00,5.648148148148149
2011-02-24 02:00:00,3.7083333333333335
2011-02-24 03:00:00,2.068518518518518
2011-02-24 05:00:00,3.679563492063493
2011-02-24 06:00:00,30.563425925925927
2011-02-24 07:00:00,92.02314814814815
2011-02-24 08:00:00,222.3842592592593
2011-02-24 09:00:00,125.26898148148149
2011-02-24 10:00:00,57.55694444444445
2011-02-24 11:00:00,71.35879629629629
2011-02-24 12:00:00,100.77830687830688
2011-02-24 13:00:00,111.1431216931217
2011-02-24 14:00:00,105.35886243386243
2011-02-24 15:00:00,97.6033068783069
2011-02-24 16:00:00,123.74861111111113
2011-02-24 17:00:00,235.28487654320986
2011-02-24 18:00:00,143.69351851851854
2011-02-24 19:00:00,98.84675925925927
2011-02-24 20:00:00,94.18055555555556
2011-02-24 21:00:00,99.35277777777777
2011-02-24 22:00:00,73.54074074074074
2011-02-24 23:00:00,60.407407407407405
2011-02-25 00:00:00,24.41435185185185
2011-02-25 01:00:00,14.017129629629629
2011-02-25 02:00:00,6.7592592592592595
2011-02-25 03:00:00,3.2708333333333335
2011-02-25 05:00:00,17.00787037037037
2011-02-25 06:00:00,68.1087962962963
2011-02-25 07:00:00,122.23287037037036
2011-02-25 08:00:00,298.38240740740736
2011-02-25 09:00:00,166.7300925925926
2011-02-25 10:00:00,65.10416666666669
2011-02-25 11:00:00,153.04074074074074
2011-02-25 12:00:00,161.25
2011-02-25 13:00:00,154.83703703703702
2011-02-25 14:00:00,136.41018518518516
2011-02-25 15:00:00,130.1752645502646
2011-02-25 16:00:00,87.1665343915344
2011-02-25 17:00:00,201.65925925925924
2011-02-25 18:00:00,169.31712962962962
2011-02-25 19:00:00,128.61111111111111
2011-02-25 20:00:00,67.9503086419753
2011-02-25 21:00:00,62.83086419753087
2011-02-25 22:00:00,45.60462962962963
2011-02-25 23:00:00,33.033597883597885
2011-02-26 00:00:00,31.24583333333333
2011-02-26 01:00:00,20.9
2011-02-26 02:00:00,14.829166666666667
2011-02-26 03:00:00,9.527777777777779
2011-02-26 04:00:00,4.303240740740741
2011-02-26 05:00:00,4.594907407407407
2011-02-26 06:00:00,8.327314814814814
2011-02-26 07:00:00,9.103240740740741
2011-02-26 08:00:00,49.05324074074074
2011-02-26 09:00:00,98.73055555555555
2011-02-26 10:00:00,121.10787037037036
2011-02-26 11:00:00,149.8861111111111
2011-02-26 12:00:00,142.9189814814815
2011-02-26 13:00:00,122.50925925925925
2011-02-26 14:00:00,106.78935185185186
2011-02-26 15:00:00,132.15324074074073
2011-02-26 16:00:00,147.7703703703704
2011-02-26 17:00:00,172.02407407407406
2011-02-26 18:00:00,126.45509259259259
2011-02-26 19:00:00,99.51157407407408
2011-02-26 20:00:00,83.03425925925927
2011-02-26 21:00:00,49.787962962962965
2011-02-26 22:00:00,49.2287037037037
2011-02-26 23:00:00,47.234722222222224
2011-02-27 00:00:00,28.82638888888889
2011-02-27 01:00:00,32.95092592592593
2011-02-27 02:00:00,26.619907407407407
2011-02-27 03:00:00,12.641203703703704
2011-02-27 04:00:00,5.090277777777779
2011-02-27 06:00:00,12.400462962962965
2011-02-27 07:00:00,9.963888888888889
2011-02-27 08:00:00,45.61342592592592
2011-02-27 09:00:00,99.98690476190475
2011-02-27 10:00:00,117.00006613756614
2011-02-27 11:00:00,132.50324074074075
2011-02-27 12:00:00,146.6453703703704
2011-02-27 13:00:00,167.05026455026456
2011-02-27 14:00:00,216.92777777777778
2011-02-27 15:00:00,224.61805555555554
2011-02-27 16:00:00,220.50138888888887
2011-02-27 17:00:00,195.96296296296296
2011-02-27 18:00:00,128.20277777777778
2011-02-27 19:00:00,105.46547619047618
2011-02-27 20:00:00,81.76203703703703
2011-02-27 21:00:00,98.81640211640212
2011-02-27 22:00:00,90.93862433862434
2011-02-27 23:00:00,63.6361111111111
2011-02-28 00:00:00,30.10747354497354
2011-02-28 01:00:00,11.367592592592594
2011-02-28 03:00:00,4.7125
2011-02-28 05:00:00,19.57638888888889
2011-02-28 06:00:00,66.39814814814815
2011-02-28 07:00:00,226.74345238095236
2011-02-28 08:00:00,254.87314814814818
2011-02-28 09:00:00,160.07083333333333
2011-02-28 10:00:00,124.35648148148147
2011-02-28 11:00:00,113.53042328042329
2011-02-28 12:00:00,138.98611111111111
2011-02-28 13:00:00,78.85405643738977
2011-02-28 14:00:00,66.20694444444445
2011-02-28 15:00:00,64.01481481481481
2011-02-28 16:00:00,76.22870370370372
2011-02-28 17:00:00,165.73425925925923
2011-02-28 18:00:00,145.5625
2011-02-28 19:00:00,190.33796296296293
2011-02-28 20:00:00,117.14305555555555
2011-02-28 21:00:00,121.68703703703702
2011-02-28 22:00:00,64.80231481481482
2011-02-28 23:00:00,34.538888888888884
2011-03-20 00:00:00,65.77116402116403
2011-03-20 01:00:00,33.71527777777777
2011-03-20 02:00:00,24.799999999999997
2011-03-20 03:00:00,10.280092592592592
2011-03-20 04:00:00,2.3944444444444444
2011-03-20 05:00:00,3.4444444444444446
2011-03-20 06:00:00,14.98511904761905
2011-03-20 07:00:00,13.488425925925927
2011-03-20 08:00:00,51.6412037037037
2011-03-20 09:00:00,112.119708994709
2011-03-20 10:00:00,154.5884259259259
2011-03-20 11:00:00,152.7096560846561
2011-03-20 12:00:00,159.3287037037037
2011-03-20 13:00:00,156.8478835978836
2011-03-20 14:00:00,157.05436507936506
2011-03-20 15:00:00,158.35066137566136
2011-03-20 16:00:00,169.56693121693124
2011-03-20 17:00:00,232.5
